"title","keywords","link"
"amsr-e-l3-dailyland-v06-20060108","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.01.08/AMSR_E_L3_DailyLand_V06_20060108.hdf"
"amsr-e-l3-dailyland-v06-20060109","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.01.09/AMSR_E_L3_DailyLand_V06_20060109.hdf"
"amsr-e-l3-dailyland-v06-20060110","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.01.10/AMSR_E_L3_DailyLand_V06_20060110.hdf"
"amsr-e-l3-dailyland-v06-20060111","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.01.11/AMSR_E_L3_DailyLand_V06_20060111.hdf"
"amsr-e-l3-dailyland-v06-20060112","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.01.12/AMSR_E_L3_DailyLand_V06_20060112.hdf"
"amsr-e-l3-dailyland-v06-20060113","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.01.13/AMSR_E_L3_DailyLand_V06_20060113.hdf"
"amsr-e-l3-dailyland-v06-20060114","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.01.14/AMSR_E_L3_DailyLand_V06_20060114.hdf"
"amsr-e-l3-dailyland-v06-20060115","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.01.15/AMSR_E_L3_DailyLand_V06_20060115.hdf"
"amsr-e-l3-dailyland-v06-20060116","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.01.16/AMSR_E_L3_DailyLand_V06_20060116.hdf"
"amsr-e-l3-dailyland-v06-20060117","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.01.17/AMSR_E_L3_DailyLand_V06_20060117.hdf"
"amsr-e-l3-dailyland-v06-20060118","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.01.18/AMSR_E_L3_DailyLand_V06_20060118.hdf"
"amsr-e-l3-dailyland-v06-20060119","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.01.19/AMSR_E_L3_DailyLand_V06_20060119.hdf"
"amsr-e-l3-dailyland-v06-20060120","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.01.20/AMSR_E_L3_DailyLand_V06_20060120.hdf"
"amsr-e-l3-dailyland-v06-20060121","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.01.21/AMSR_E_L3_DailyLand_V06_20060121.hdf"
"amsr-e-l3-dailyland-v06-20060122","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.01.22/AMSR_E_L3_DailyLand_V06_20060122.hdf"
"amsr-e-l3-dailyland-v06-20060123","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.01.23/AMSR_E_L3_DailyLand_V06_20060123.hdf"
"amsr-e-l3-dailyland-v06-20060124","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.01.24/AMSR_E_L3_DailyLand_V06_20060124.hdf"
"amsr-e-l3-dailyland-v06-20060125","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.01.25/AMSR_E_L3_DailyLand_V06_20060125.hdf"
"amsr-e-l3-dailyland-v06-20060126","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.01.26/AMSR_E_L3_DailyLand_V06_20060126.hdf"
"amsr-e-l3-dailyland-v06-20060127","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.01.27/AMSR_E_L3_DailyLand_V06_20060127.hdf"
"amsr-e-l3-dailyland-v06-20060128","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.01.28/AMSR_E_L3_DailyLand_V06_20060128.hdf"
"amsr-e-l3-dailyland-v06-20060129","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.01.29/AMSR_E_L3_DailyLand_V06_20060129.hdf"
"amsr-e-l3-dailyland-v06-20060130","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.01.30/AMSR_E_L3_DailyLand_V06_20060130.hdf"
"amsr-e-l3-dailyland-v06-20060131","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.01.31/AMSR_E_L3_DailyLand_V06_20060131.hdf"
"amsr-e-l3-dailyland-v06-20060201","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.02.01/AMSR_E_L3_DailyLand_V06_20060201.hdf"
"amsr-e-l3-dailyland-v06-20060202","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.02.02/AMSR_E_L3_DailyLand_V06_20060202.hdf"
"amsr-e-l3-dailyland-v06-20060203","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.02.03/AMSR_E_L3_DailyLand_V06_20060203.hdf"
"amsr-e-l3-dailyland-v06-20060204","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.02.04/AMSR_E_L3_DailyLand_V06_20060204.hdf"
"amsr-e-l3-dailyland-v06-20060205","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.02.05/AMSR_E_L3_DailyLand_V06_20060205.hdf"
"amsr-e-l3-dailyland-v06-20060206","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.02.06/AMSR_E_L3_DailyLand_V06_20060206.hdf"
"amsr-e-l3-dailyland-v06-20060207","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.02.07/AMSR_E_L3_DailyLand_V06_20060207.hdf"
"amsr-e-l3-dailyland-v06-20060208","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.02.08/AMSR_E_L3_DailyLand_V06_20060208.hdf"
"amsr-e-l3-dailyland-v06-20060209","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.02.09/AMSR_E_L3_DailyLand_V06_20060209.hdf"
"amsr-e-l3-dailyland-v06-20060210","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.02.10/AMSR_E_L3_DailyLand_V06_20060210.hdf"
"amsr-e-l3-dailyland-v06-20060211","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.02.11/AMSR_E_L3_DailyLand_V06_20060211.hdf"
"amsr-e-l3-dailyland-v06-20060212","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.02.12/AMSR_E_L3_DailyLand_V06_20060212.hdf"
"amsr-e-l3-dailyland-v06-20060213","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.02.13/AMSR_E_L3_DailyLand_V06_20060213.hdf"
"amsr-e-l3-dailyland-v06-20060214","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.02.14/AMSR_E_L3_DailyLand_V06_20060214.hdf"
"amsr-e-l3-dailyland-v06-20060215","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.02.15/AMSR_E_L3_DailyLand_V06_20060215.hdf"
"amsr-e-l3-dailyland-v06-20060216","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.02.16/AMSR_E_L3_DailyLand_V06_20060216.hdf"
"amsr-e-l3-dailyland-v06-20060217","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.02.17/AMSR_E_L3_DailyLand_V06_20060217.hdf"
"amsr-e-l3-dailyland-v06-20060218","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.02.18/AMSR_E_L3_DailyLand_V06_20060218.hdf"
"amsr-e-l3-dailyland-v06-20060219","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.02.19/AMSR_E_L3_DailyLand_V06_20060219.hdf"
"amsr-e-l3-dailyland-v06-20060220","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.02.20/AMSR_E_L3_DailyLand_V06_20060220.hdf"
"amsr-e-l3-dailyland-v06-20060221","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.02.21/AMSR_E_L3_DailyLand_V06_20060221.hdf"
"amsr-e-l3-dailyland-v06-20060222","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.02.22/AMSR_E_L3_DailyLand_V06_20060222.hdf"
"amsr-e-l3-dailyland-v06-20060223","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.02.23/AMSR_E_L3_DailyLand_V06_20060223.hdf"
"amsr-e-l3-dailyland-v06-20060224","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.02.24/AMSR_E_L3_DailyLand_V06_20060224.hdf"
"amsr-e-l3-dailyland-v06-20060225","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.02.25/AMSR_E_L3_DailyLand_V06_20060225.hdf"
"amsr-e-l3-dailyland-v06-20060226","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.02.26/AMSR_E_L3_DailyLand_V06_20060226.hdf"
"amsr-e-l3-dailyland-v06-20060227","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.02.27/AMSR_E_L3_DailyLand_V06_20060227.hdf"
"amsr-e-l3-dailyland-v06-20060228","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.02.28/AMSR_E_L3_DailyLand_V06_20060228.hdf"
"amsr-e-l3-dailyland-v06-20060301","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.03.01/AMSR_E_L3_DailyLand_V06_20060301.hdf"
"amsr-e-l3-dailyland-v06-20060302","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.03.02/AMSR_E_L3_DailyLand_V06_20060302.hdf"
"amsr-e-l3-dailyland-v06-20060303","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.03.03/AMSR_E_L3_DailyLand_V06_20060303.hdf"
"amsr-e-l3-dailyland-v06-20060304","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.03.04/AMSR_E_L3_DailyLand_V06_20060304.hdf"
"amsr-e-l3-dailyland-v06-20060305","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.03.05/AMSR_E_L3_DailyLand_V06_20060305.hdf"
"amsr-e-l3-dailyland-v06-20060306","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.03.06/AMSR_E_L3_DailyLand_V06_20060306.hdf"
"amsr-e-l3-dailyland-v06-20060307","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.03.07/AMSR_E_L3_DailyLand_V06_20060307.hdf"
"amsr-e-l3-dailyland-v06-20060308","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.03.08/AMSR_E_L3_DailyLand_V06_20060308.hdf"
"amsr-e-l3-dailyland-v06-20060309","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.03.09/AMSR_E_L3_DailyLand_V06_20060309.hdf"
"amsr-e-l3-dailyland-v06-20060310","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.03.10/AMSR_E_L3_DailyLand_V06_20060310.hdf"
"amsr-e-l3-dailyland-v06-20060311","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.03.11/AMSR_E_L3_DailyLand_V06_20060311.hdf"
"amsr-e-l3-dailyland-v06-20060312","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.03.12/AMSR_E_L3_DailyLand_V06_20060312.hdf"
"amsr-e-l3-dailyland-v06-20060313","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.03.13/AMSR_E_L3_DailyLand_V06_20060313.hdf"
"amsr-e-l3-dailyland-v06-20060314","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.03.14/AMSR_E_L3_DailyLand_V06_20060314.hdf"
"amsr-e-l3-dailyland-v06-20060315","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.03.15/AMSR_E_L3_DailyLand_V06_20060315.hdf"
"amsr-e-l3-dailyland-v06-20060316","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.03.16/AMSR_E_L3_DailyLand_V06_20060316.hdf"
"amsr-e-l3-dailyland-v06-20060317","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.03.17/AMSR_E_L3_DailyLand_V06_20060317.hdf"
"amsr-e-l3-dailyland-v06-20060318","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.03.18/AMSR_E_L3_DailyLand_V06_20060318.hdf"
"amsr-e-l3-dailyland-v06-20060319","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.03.19/AMSR_E_L3_DailyLand_V06_20060319.hdf"
"amsr-e-l3-dailyland-v06-20060320","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.03.20/AMSR_E_L3_DailyLand_V06_20060320.hdf"
"amsr-e-l3-dailyland-v06-20060321","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.03.21/AMSR_E_L3_DailyLand_V06_20060321.hdf"
"amsr-e-l3-dailyland-v06-20060322","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.03.22/AMSR_E_L3_DailyLand_V06_20060322.hdf"
"amsr-e-l3-dailyland-v06-20060323","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.03.23/AMSR_E_L3_DailyLand_V06_20060323.hdf"
"amsr-e-l3-dailyland-v06-20060324","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.03.24/AMSR_E_L3_DailyLand_V06_20060324.hdf"
"amsr-e-l3-dailyland-v06-20060325","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.03.25/AMSR_E_L3_DailyLand_V06_20060325.hdf"
"amsr-e-l3-dailyland-v06-20060326","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.03.26/AMSR_E_L3_DailyLand_V06_20060326.hdf"
"amsr-e-l3-dailyland-v06-20060327","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.03.27/AMSR_E_L3_DailyLand_V06_20060327.hdf"
"amsr-e-l3-dailyland-v06-20060328","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.03.28/AMSR_E_L3_DailyLand_V06_20060328.hdf"
"amsr-e-l3-dailyland-v06-20060329","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.03.29/AMSR_E_L3_DailyLand_V06_20060329.hdf"
"amsr-e-l3-dailyland-v06-20060330","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.03.30/AMSR_E_L3_DailyLand_V06_20060330.hdf"
"amsr-e-l3-dailyland-v06-20060331","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.03.31/AMSR_E_L3_DailyLand_V06_20060331.hdf"
"amsr-e-l3-dailyland-v06-20060401","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.04.01/AMSR_E_L3_DailyLand_V06_20060401.hdf"
"amsr-e-l3-dailyland-v06-20060402","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.04.02/AMSR_E_L3_DailyLand_V06_20060402.hdf"
"amsr-e-l3-dailyland-v06-20060403","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.04.03/AMSR_E_L3_DailyLand_V06_20060403.hdf"
"amsr-e-l3-dailyland-v06-20060404","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.04.04/AMSR_E_L3_DailyLand_V06_20060404.hdf"
"amsr-e-l3-dailyland-v06-20060405","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.04.05/AMSR_E_L3_DailyLand_V06_20060405.hdf"
"amsr-e-l3-dailyland-v06-20060406","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.04.06/AMSR_E_L3_DailyLand_V06_20060406.hdf"
"amsr-e-l3-dailyland-v06-20060407","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.04.07/AMSR_E_L3_DailyLand_V06_20060407.hdf"
"amsr-e-l3-dailyland-v06-20060408","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.04.08/AMSR_E_L3_DailyLand_V06_20060408.hdf"
"amsr-e-l3-dailyland-v06-20060409","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.04.09/AMSR_E_L3_DailyLand_V06_20060409.hdf"
"amsr-e-l3-dailyland-v06-20060410","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.04.10/AMSR_E_L3_DailyLand_V06_20060410.hdf"
"amsr-e-l3-dailyland-v06-20060411","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.04.11/AMSR_E_L3_DailyLand_V06_20060411.hdf"
"amsr-e-l3-dailyland-v06-20060412","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.04.12/AMSR_E_L3_DailyLand_V06_20060412.hdf"
"amsr-e-l3-dailyland-v06-20060413","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.04.13/AMSR_E_L3_DailyLand_V06_20060413.hdf"
"amsr-e-l3-dailyland-v06-20060414","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.04.14/AMSR_E_L3_DailyLand_V06_20060414.hdf"
"amsr-e-l3-dailyland-v06-20060415","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.04.15/AMSR_E_L3_DailyLand_V06_20060415.hdf"
"amsr-e-l3-dailyland-v06-20060416","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.04.16/AMSR_E_L3_DailyLand_V06_20060416.hdf"
"amsr-e-l3-dailyland-v06-20060417","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.04.17/AMSR_E_L3_DailyLand_V06_20060417.hdf"
"amsr-e-l3-dailyland-v06-20060418","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.04.18/AMSR_E_L3_DailyLand_V06_20060418.hdf"
"amsr-e-l3-dailyland-v06-20060419","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.04.19/AMSR_E_L3_DailyLand_V06_20060419.hdf"
"amsr-e-l3-dailyland-v06-20060420","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.04.20/AMSR_E_L3_DailyLand_V06_20060420.hdf"
"amsr-e-l3-dailyland-v06-20060421","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.04.21/AMSR_E_L3_DailyLand_V06_20060421.hdf"
"amsr-e-l3-dailyland-v06-20060422","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.04.22/AMSR_E_L3_DailyLand_V06_20060422.hdf"
"amsr-e-l3-dailyland-v06-20060423","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.04.23/AMSR_E_L3_DailyLand_V06_20060423.hdf"
"amsr-e-l3-dailyland-v06-20060424","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.04.24/AMSR_E_L3_DailyLand_V06_20060424.hdf"
"amsr-e-l3-dailyland-v06-20060425","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.04.25/AMSR_E_L3_DailyLand_V06_20060425.hdf"
"amsr-e-l3-dailyland-v06-20060426","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.04.26/AMSR_E_L3_DailyLand_V06_20060426.hdf"
"amsr-e-l3-dailyland-v06-20060427","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.04.27/AMSR_E_L3_DailyLand_V06_20060427.hdf"
"amsr-e-l3-dailyland-v06-20060428","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.04.28/AMSR_E_L3_DailyLand_V06_20060428.hdf"
"amsr-e-l3-dailyland-v06-20060429","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.04.29/AMSR_E_L3_DailyLand_V06_20060429.hdf"
"amsr-e-l3-dailyland-v06-20060430","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.04.30/AMSR_E_L3_DailyLand_V06_20060430.hdf"
"amsr-e-l3-dailyland-v06-20060501","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.05.01/AMSR_E_L3_DailyLand_V06_20060501.hdf"
"amsr-e-l3-dailyland-v06-20060502","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.05.02/AMSR_E_L3_DailyLand_V06_20060502.hdf"
"amsr-e-l3-dailyland-v06-20060503","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.05.03/AMSR_E_L3_DailyLand_V06_20060503.hdf"
"amsr-e-l3-dailyland-v06-20060504","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.05.04/AMSR_E_L3_DailyLand_V06_20060504.hdf"
"amsr-e-l3-dailyland-v06-20060505","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.05.05/AMSR_E_L3_DailyLand_V06_20060505.hdf"
"amsr-e-l3-dailyland-v06-20060506","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.05.06/AMSR_E_L3_DailyLand_V06_20060506.hdf"
"amsr-e-l3-dailyland-v06-20060507","Land cover ; Water content, soil ; Temperature","ftp://n5eil01u.ecs.nsidc.org/SAN/AMSA/AE_Land3.002/2006.05.07/AMSR_E_L3_DailyLand_V06_20060507.hdf"
