File_ID,ID,LAT,LON,X..lambert.azimuthal.equal.area.,Y..lambert.azimuthal.equal.area.,River_Name,Station_Location,Catchment_Area (km2),Outlet_elevation (m.a.s.l),nat_id,Country,Pristine Basins,GRDC Reference Dataset,AdaptAlp,d_start,d_end,d_yrs,d_miss,basin_boundary,,ID,wso1_id,ccm,Xccm,Yccm,AreaSHP,fileexists,area_diff,area_diff,FLAG_OK,wso1new,area,station,distance,REL_area_diff,final_wso1_id,,katka,exists,,,
GRDC_6691700_DMF,6691700,"37,9","36,0833","1417746,161","-1739054,28",GOEKSUN (TRIB. SEYHAN),HIMMETLI,2597,665,1801,TR,,,,1977,1987,11,0,1,,6691700,1284835,2009,"6581615,855","2038270,95","41,0200000000072",1,"-2555,97999999999","-98,4204851752019",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6691800_DMF,6691800,"38,4194","36,9122","1477883,671","-1666688,879",HURMAN,TANIR,915,1180,2015,TR,,,,1977,1987,11,0,1,,6691800,2329969,2017,"6632124,098","2118238,669","948,369999999779",1,"33,3699999997788","3,64699453549495",1,,,,,,2329969,,,,,,
GRDC_6692100_DMF,6692100,"36,2833","36,3","1470754,212","-1909231,42",ASI NEHRI,DEMIRKOEPRUE,16170,-999,1907,TR,,,,1975,1986,12,"36,44",1,,6692100,2347007,2017,"6653471,8","1873805,978","92,4600000001464",1,"-16077,5399999999","-99,4282003710566",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6695200_DMF,6695200,"38,7978","38,7336","1624097,934","-1587484,182",KEBAN,KEBAN,63835,688,210,TR,0,1,0,1975,1980,6,"19,98",1,,6695200,2323016,2017,"6766239,631","2215533,701","63312,5199999986",1,"-522,480000001393","-0,81848515704769",1,,,,,,2323016,,,,,,
GRDC_6695250_DMF,6695250,"39,45","38,4833","1586848,274","-1522850,891",EUPHRATES,BAGISTAS,15562,-999,2156,TR,,,,1975,1986,12,"36,36",1,,6695250,2319369,2017,"6721940,419","2275896,051","14,8900000000043",1,"-15547,11","-99,9043182110268",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6695400_DMF,6695400,"38,6917","39,9289","1727826,363","-1571555,859",MURAT NEHRI,PALU,25447,-999,2102,TR,,,,1975,1986,12,"36,36",1,,6695400,2320941,2017,"6866122,8","2244081,739","25577,2100000019",1,"130,210000001862","0,511690965543529",1,,,,,,2320941,,,,,,
GRDC_6695500_DMF,6695500,"39,95","40,7667","1763550,401","-1416885,414",KARASU CAYI,ASAGI KAGDARIC,2886,1675,2154,TR,,,,1977,1987,11,0,1,,6695500,2314086,2017,"6882568,561","2403756,022","115,269999999909",1,"-2770,73000000009","-96,0058905058937",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6695600_DMF,6695600,"37,9164","41,2936","1864360,11","-1621023,302",YANARSU CAYI,BESIRI,2450,545,2603,TR,,,,1977,1987,11,0,1,,6695600,2323265,2017,"7005911,492","2210764,992","9,93000000000811",1,"-2440,06999999999","-99,5946938775507",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6730500_DMF,6730500,"70,07","28,05","308262,5657","1693041,745",POLMAK,POLMAK,14165,1,"234,18",NO,0,1,0,1911,2000,90,"1,59",1,,6730500,881297,2007,"5007209,839","5305791,39","13842,3799999978",1,"-322,620000002235","-2,27758559832146",1,,,,,,881297,,,,,,
GRDC_6730501_DMF,6730501,"70,0703","28,0162","306971,128","1692919,352",POLMAK NYE,POLMAK NYE,14160,20,234.18.0.1001.1,NO,0,0,0,1911,2007,97,"1,47",1,,6730501,881297,2007,"5005951,103","5305484,518","13842,3799999978",1,"-317,620000002235","-2,24307909606098",1,,,,,,881297,,,,,,
GRDC_6730580_DMF,6730580,"69,67","30,67","415373,7363","1663392,47",KARPELV,KARPELV,124,26,"247,1",NO,0,0,0,1927,1999,73,"2,46",0,,6730580,882170,2007,"5118032,401","5291932,004","11,8500000000086",1,"-112,149999999991","-90,4435483870899",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6731010_DMF,6731010,"62,53","6,62","-685452,1686","905347,2479",ENGESETVATN,ENGESETVATN,"41,7",46,101.1.0.1001.0,NO,0,0,0,1923,2007,85,0,1,,6731010,1098191,2008,"4146284,994","4385086,481","41,0299999999933",1,"-0,670000000006681","-1,60671462831338",1,,,,,,1098191,,,,,,
GRDC_6731050_DMF,6731050,"63,49","11,32","-432373,2919","972354,9954",HOGGAS BRU,HOGGAS BRU,491,56,124.2.0.1001.1,NO,0,0,0,1912,2007,96,0,1,,6731050,1091742,2008,"4387106,496","4487997,153","475,129999999957",1,"-15,8700000000429","-3,23217922607799",1,,,,,,1091742,,,,,,
GRDC_6731070_DMF,6731070,"63,79","10,23","-481256,7123","1012703,547",KRINSVATN,KRINSVATN,205,87,133.7.0.1001.0,NO,0,0,0,1915,2007,93,0,1,,6731070,1090001,2008,"4332401,528","4520655,325","160,890000000036",1,"-44,1099999999638","-21,517073170714",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6731130_DMF,6731130,"59,68","6,02","-782224,0797","600541,9856",STORDALSVATN,STORDALSVATN,127,53,41.1.0.1001.1,NO,0,0,0,1912,2008,97,0,1,,6731130,1126558,2008,"4096375,478","4070672,056","120,240000000015",1,"-6,75999999998521","-5,32283464565765",2,1126503,"120,2",STORDALSVATN,"2,4154376579867","5,35433070866142",1126503,,,,,,
GRDC_6731140_DMF,6731140,"60,38","6,74","-727153,4639","669157,1016",HOLEN,HOLEN,229,15,50.1.0.1001.1,NO,0,0,0,1923,2008,86,0,1,,6731140,1119861,2008,"4140746,237","4146308,928","2,77999999999905",1,"-226,220000000001","-98,7860262008738",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6731150_DMF,6731150,"60,25","5,43","-800962,5645","669506,1749",ROYKENES,ROYKENES,50,53,55.4.0.1001.1,NO,0,0,0,1934,2007,74,0,1,,6731150,1120278,2008,"4067429,834","4135895,409","54,6599999999948",1,"4,65999999999475","9,31999999998951",1,,,,,,1120278,,,,,,
GRDC_6731160_DMF,6731160,"61,25","5,39","-778818,5269","778908,929",NAUSTA,NAUSTA,220,47,"82,1",NO,0,0,0,1908,2000,93,0,1,,6731160,1111079,2008,"4072882,538","4246898,079","213,920000000111",1,"-6,07999999988888","-2,76363636358586",1,,,,,,1111079,,,,,,
GRDC_6731165_DMF,6731165,"61,33","5,87","-751761,6301","782273,3373",VIKSVATN,VIKSVATN,505,130,83.2.0.1001.1,NO,0,0,0,1902,2007,106,"0,07",1,,6731165,1110299,2008,"4099232,508","4254169,033","515,649999999995",1,"10,6499999999952","2,10891089108816",1,,,,,,1110299,,,,,,
GRDC_6731170_DMF,6731170,"61,51","6,53","-713115,6868","794872,3822",LOVATN,LOVATN,231,207,"88,4",NO,0,0,0,1900,2000,101,0,0,,6731170,1108425,2008,"4135681,039","4272225,998","3,07999999999046",1,"-227,92000000001","-98,6666666666708",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6731175_DMF,6731175,"61,92","6,09","-726480,7241","844245,9919",HORNINDALSVATN,HORNINDALSVATN,378,50,89.1.0.1001.1,NO,0,0,0,1900,2007,108,0,1,,6731175,1103781,2008,"4114899,352","4318906,007","385,469999999949",1,"7,46999999994944","1,9761904761771",1,,,,,,1103781,,,,,,
GRDC_6731200_DMF,6731200,"60,63","6,28","-746305,6422","701407,7321",BULKEN,BULKEN,1102,46,62.5.0.1001.1,NO,0,0,0,1892,2007,116,0,1,,6731200,1117093,2008,"4116881,363","4175299,781","1088,88999999934",1,"-13,1100000006561","-1,18965517247333",1,,,,,,1117093,,,,,,
GRDC_6731250_DMF,6731250,"58,4","7,23","-742283,9376","447139,1616",TINGVATN,TINGVATN,266,188,24.9.0.1001.0,NO,0,0,0,1922,2007,86,0,1,,6731250,1135459,2008,"4158807,617","3925227,791","265,180000000007",1,"-0,819999999993343","-0,308270676689227",1,,,,,,1135459,,,,,,
GRDC_6731260_DMF,6731260,"58,2476","7,9514","-703843,7716","422888,5445",HEISEL,HEISEL,3689,8,21.11.0.1001.1,NO,0,0,0,1930,2007,78,"0,08",1,,6731260,1136259,2008,"4200523,771","3906860,278","3501,39999999975",1,"-187,600000000251","-5,0853889943142",1,,,,,,1136259,,,,,,
GRDC_6731280_DMF,6731280,"58,85","8,1","-683532,4627","487550,3811",AUSTENA,AUSTENA,286,222,20.2.0.1001.1,NO,0,0,0,1924,2007,84,0,1,,6731280,1133486,2008,"4211127,04","3973578,33","30,4400000000124",1,"-255,559999999988","-89,356643356639",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6731300_DMF,6731300,"60,93","9,43","-571437,0698","704125,671",ETNA,ETNA,557,396,437-0,NO,0,0,0,1919,2000,82,0,0,,6731300,1114864,2008,"4289991,901","4203384,018","2797,46999999943",1,"2240,46999999943","402,238779174045",0,1114271,"491,3",ETNA,"9,39770260638895","11,7953321364452",,,,,,,
GRDC_6731310_DMF,6731310,"59,8805","9,908","-563439,1681","584613,9503",DOVIKFOSS,DOVIKFOSS,16120,35,1200068000,NO,0,0,0,1912,2005,94,0,1,,6731310,1125345,2008,"4315834,915","4086661,59","16088,7799999992",1,"-31,2200000008233","-0,19367245658079",1,,,,,,1125345,,,,,,
GRDC_6731320_DMF,6731320,"59,7","9,55","-586377,5035","567712,0453",JONDAL,JONDAL,150,235,15.21.0.1001.0,NO,0,0,0,1919,2007,89,0,1,,6731320,1126973,2008,"4295602,169","4066678,873","129,060000000042",1,"-20,9399999999585","-13,9599999999723",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6731330_DMF,6731330,"59,37","8,53","-649287,0241","540532,6746",NESET,NESET,2911,71,"246,1",NO,0,0,0,1911,2000,90,"5,3",1,,6731330,1129840,2008,"4237241,574","4030785,665","357,799999999982",1,"-2553,20000000002","-87,7086911714194",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6731360_DMF,6731360,60,"10,8","-512167,5026","590839,467",GRYTA,GRYTA,"7,63",160,6.10.0.1001.1,NO,0,0,0,1967,2007,41,0,1,,6731360,1124272,2008,"4365754,728","4100190,264","7,87000000000095",1,"0,240000000000954","3,14547837484868",2,1124367,"7,9",GRYTA,"4,23004991928925","3,53866317169069",1124367,,,,,,
GRDC_6731400_DMF,6731400,"59,6092","11,1181","-500323,219","545353,9695",LANGNES,LANGNES,40540,101,2.126.0.1001.0,NO,0,1,0,1901,2007,107,0,1,,6731400,1127789,2008,"4384269,876","4057004,669","40465,4399999709",1,"-74,5600000291524","-0,183917118966829",1,,,,,,1127789,,,,,,
GRDC_6731401_DMF,6731401,"60,88","11,56","-457733,6227","682673,9691",ELVERUM,ELVERUM,15426,176,"2,119",NO,0,0,0,1871,2001,131,"0,63",1,,6731401,1115004,2008,"4405987,249","4198642,649","15498,9399999959",1,"72,9399999958932","0,472838065576904",1,,,,,,1115004,,,,,,
GRDC_6731402_DMF,6731402,"60,2543","11,6775","-460083,5192","612743,6038",SKARNES,SKARNES,20300,"129,4",2.122.0.1001.1,NO,0,0,0,1887,2008,122,"41,75",1,,6731402,1121431,2008,"4414131,155","4129297,062","20342,9199999816",1,"42,9199999815974","0,211428571337918",1,,,,,,1121431,,,,,,
GRDC_6731403_DMF,6731403,"59,6373","11,1535","-497930,3011","548202,0572",SOLBERGFOSS,SOLBERGFOSS,40540,101,2.605.0.1001.0,NO,0,0,0,1901,2007,107,0,1,,6731403,1127548,2008,"4386219,453","4060159,439","40444,1799999708",1,"-95,8200000291545","-0,236359151527268",1,,,,,,1127548,,,,,,
GRDC_6731410_DMF,6731410,"61,85","10,22","-513968,0376","799179,9694",ATNASJO,ATNASJO,465,695,"2,32",NO,0,0,0,1916,2001,86,0,0,,6731410,1105092,2008,"4332629,349","4305435,282","352,850000000163",1,"-112,149999999837","-24,1182795698574",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6731450_DMF,6731450,"61,3334","10,2775","-519414,0231","741825,0522",LOSNA,LOSNA,11210,180,2.145.0.1001.1,NO,0,0,0,1896,2008,113,0,1,,6731450,1110912,2008,"4335909,233","4248089,234","11098,4000000006",1,"-111,599999999358","-0,995539696693651",1,,,,,,1110912,,,,,,
GRDC_6731455_DMF,6731455,"61,83","9,27","-563809,8423","804444,0211",LALM,LALM,3982,350,"2,25",NO,0,0,0,1914,2000,87,0,1,,6731455,1105278,2008,"4282387,909","4303396,787","3972,58",1,"-9,42000000000098","-0,236564540431968",1,,,,,,1105278,,,,,,
GRDC_6731500_DMF,6731500,"63,04","10,17","-496770,0065","930592,8118",HAGA BRU,HAGA BRU,3062,54,122.2.0.1001.1,NO,0,0,0,1908,2007,100,6,1,,6731500,1094326,2008,"4329644,492","4437478,756","42,8099999999781",1,"-3019,19000000002","-98,6018941868067",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6731501_DMF,6731501,"63,1085","10,229","-492672,6397","937706,0691",GAULFOSS,GAULFOSS,3079,45,122.9.0.1001.1,NO,0,0,0,1958,2007,50,"22,16",1,,6731501,1094063,2008,"4332617,977","4445085,201","3092,14999999911",1,"13,1499999991129","0,427086716437573",1,,,,,,1094063,,,,,,
GRDC_6731530_DMF,6731530,"60,63","12,03","-435707,18","651989,4842",KNAPPOM,KNAPPOM,1625,164,"2,142",NO,0,0,0,1916,2001,86,0,1,,6731530,1117321,2008,"4432429,702","4171532,85","1682,82000000069",1,"57,8200000006896","3,55815384619628",1,,,,,,1117321,,,,,,
GRDC_6731550_DMF,6731550,"64,25","11,08","-432633,9504","1057654,52",OEYUNGEN,OEYUNGEN,237,103,138.1.0.1001.1,NO,0,0,0,1916,2007,92,0,1,,6731550,1087187,2008,"4373684,246","4572029,404","229,920000000019",1,"-7,07999999998091","-2,98734177214384",1,,,,,,1087187,,,,,,
GRDC_6731555_DMF,6731555,"64,4681","12,0587","-382446,4549","1075846,662",BERTNEM,BERTNEM,5163,"3,9",139.17.0,NO,0,0,0,1961,2007,47,0,1,,6731555,1085762,2008,"4420643,188","4597257,674","5213,16000000128",1,"50,1600000012777","0,971528181314695",1,,,,,,1085762,,,,,,
GRDC_6731570_DMF,6731570,"61,26","12,23","-416633,0254","720419,5763",NYBERGSUND,NYBERGSUND,4410,358,311.6.0.1001.0,NO,0,0,0,1908,2008,101,0,1,,6731570,1111307,2008,"4441061,775","4241804,199","4352,30000000043",1,"-57,6999999995715","-1,30839002266602",1,,,,,,1111307,,,,,,
GRDC_6731600_DMF,6731600,"65,5","14,22","-268373,7062","1179538,932",UNKERVATN,UNKERVATN,756,320,151.9.0.1001.1,NO,0,0,0,1929,1990,62,0,1,,6731600,1080181,2008,"4517623,607","4716031,225","718,370000000104",1,"-37,6299999998961","-4,97751322749948",1,,,,,,1080181,,,,,,
GRDC_6731601_DMF,6731601,"65,6215","13,2907","-309954,5851","1196930,419",LAKFORS,LAKFORS,3650,42,151.28.0,NO,0,0,0,1908,2008,101,"21,9",1,,6731601,1079687,2008,"4473674,59","4727130,254","3654,23999999989",1,"4,23999999988928","0,11616438355861",1,,,,,,1079687,,,,,,
GRDC_6731610_DMF,6731610,"65,9","13,3","-306277,0621","1227650,91",FUSTVATN,FUSTVATN,520,37,152.4.0.1001.0,NO,0,0,0,1908,2007,100,0,1,,6731610,1078354,2008,"4472508,61","4757938,154","553,830000000011",1,"33,8300000000105","6,50576923077125",1,,,,,,1078354,,,,,,
GRDC_6731650_DMF,6731650,"66,4","13,18","-305785,3944","1283400,746",VASSVATN,VASSVATN,"16,1",5,157.3.0.1001.1,NO,0,0,0,1916,2007,92,0,1,,6731650,1076017,2008,"4464231,827","4812938,674","16,2400000000057",1,"0,14000000000572","0,869565217426835",2,1076249,"16,2",VASSVATN,"5,6406641992057","0,62111801242236",1076249,,,,,,
GRDC_6731660_DMF,6731660,"67,32","14,53","-236583,649","1379599,625",STRANDA,STRANDA,23,55,"165,6",NO,0,0,0,1916,2000,85,0,0,,6731660,1070788,2008,"4517644,303","4917802,325","2,79000000000191",1,"-20,2099999999981","-87,869565217383",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6731680_DMF,6731680,"66,82","15,43","-201756,0258","1321390,92",JUNKERDALSELV,JUNKERDALSELV,422,207,163.5.0.1001.1,NO,0,0,0,1937,2007,71,0,1,,6731680,1073493,2008,"4561391,296","4865520,388","424,709999999918",1,"2,70999999991801","0,642180094767301",1,,,,,,1073493,,,,,,
GRDC_6731685_DMF,6731685,"67,6",16,"-171128,1351","1406121,42",KOBBVATN,KOBBVATN,386,9,167.3.0.1001.1,NO,0,0,0,1916,2007,92,0,1,,6731685,1069132,2008,"4578330,523","4953471,735","128,200000000034",1,"-257,799999999966","-66,7875647668305",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6731900_DMF,6731900,"69,23","17,78","-88580,9115","1583032,536",MEVATN,MEVATN,178,8,194.4.0.1001.1,NO,0,0,0,1925,2006,82,"34,39",1,,6731900,1060989,2008,"4631848,517","5139795,546","5,25999999998856",1,"-172,740000000011","-97,0449438202311",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6731901_DMF,6731901,"69,5","25,03","198096,0513","1618873,833",SKOGANVARRE,SKOGANVARRE,941,165,"224,1",NO,0,0,0,1921,2000,80,"0,94",0,,6731901,890222,2007,"4910117,335","5216741,915","114,319999999978",1,"-826,680000000022","-87,8512221041468",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6731907_DMF,6731907,"69,0349","18,6583","-54011,16547","1560514,78",MALANGSFOSS,MALANGSFOSS,3239,"26,06",196.35.0,NO,0,0,0,1907,2007,101,0,1,,6731907,1061699,2008,"4669740,062","5122651,347","2944,68000000052",1,"-294,319999999483","-9,08675517133322",1,,,,,,1061699,,,,,,
GRDC_6731910_DMF,6731910,"69,42","23,635","143752,6671","1606486,734",MASI,MASI,5626,272,212.10.0.1001.1,NO,0,0,0,1966,2008,43,0,1,,6731910,1058709,2008,"4858291,089","5196670,906","5547,06000000083",1,"-78,9399999991683","-1,40312833272606",1,,,,,,1058709,,,,,,
GRDC_6742200_DMF,6742200,"44,7","22,42","192503,5055","-1140974,135",ORSOVA (1971:DROBATA-TURNU SEVERIN),ORSOVA (1971:DROBATA-TURNU SEVERIN),576232,44,0,RO,0,1,0,1840,1990,151,0,1,,6742200,712080,2005,"5302070,348","2480557,514","43213,8424999963",1,"-533018,157500004","-92,5006173728644",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6742451_DMF,6742451,"45,385","24,2994","337624,6277","-1058287,697",CORNET,CORNET,13733,"312,23",42318,RO,1,0,0,1967,2010,44,"0,17",1,,6742451,700870,2005,"5434774,233","2582065,988","13877,6699999992",1,"144,669999999211","1,05344789921511",1,,,,,,700870,,,,,,
GRDC_6742500_DMF,6742500,"43,6272","25,3544","433748,7629","-1246891,205",ZIMNICEA,ZIMNICEA,658400,16,42025,RO,0,0,0,1931,2010,80,"0,03",1,,6742500,720361,2005,"5553464,624","2406634,971","52104,7349999996",1,"-606295,265","-92,0861581105711",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6742552_DMF,6742552,"44,2556","23,7894","303747,6281","-1185435,01",PODARI,PODARI,9334,446,42231,RO,0,0,0,1950,2008,59,0,1,,6742552,714865,2005,"5417492,737","2450911,742","9392,85000000265",1,"58,850000002647","0,630490679265556",1,,,,,,714865,,,,,,
GRDC_6742600_DMF,6742600,"48,2408","26,8122","505961,9947","-727537,1264",RADAUTI,RADAUTI,9074,"101,87",42945,RO,0,0,0,1960,2008,49,"25,56",1,,6742600,611655,2005,"5557964,831","2933739,727","9321,18000000158",1,"247,180000001576","2,72404672692942",1,,,,,,611655,,,,,,
GRDC_6742700_DMF,6742700,"45,5559","27,5122","587280,3488","-1018811,718",LUNGOCI,LUNGOCI,36030,"12,2",42714,RO,0,0,0,1953,2010,58,"0,18",1,,6742700,682137,2005,"5675981,363","2654118,847","36264,8899999741",1,"234,889999974082","0,651928948026873",1,,,,,,682137,,,,,,
GRDC_6742701_DMF,6742701,"46,7258","26,9461","531379,6138","-894048,7904",DRAGESTI,DRAGESTI,11899,"160,52",42708,RO,1,0,0,1962,2008,47,"0,18",1,,6742701,640809,2005,"5604790,27","2771193,98","11864,9899999942",1,"-34,0100000057773","-0,285822338060151",1,,,,,,640809,,,,,,
GRDC_6742800_DMF,6742800,"44,6833","27,092","563437,2232",-1118410,HARSOVA,HARSOVA,709100,3,42039,RO,0,0,0,1931,2010,80,0,1,,6742800,704353,2005,"5665156,367","2551671,041","234,109999999934",1,"-708865,89","-99,9669849104499",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6742900_DMF,6742900,"45,2167","28,7167","685229,5617","-1045581,729",CEATAL IZMAIL,CEATAL IZMAIL,807000,"0,6",42057,RO,0,0,0,1931,2010,80,"2,52",1,,6742900,686723,2005,"5775956,083","2640144,695","14,2399999999914",1,"-806985,76","-99,9982354399009",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6742912_DMF,6742912,"44,6956","26,5783","522638,5377","-1120908,904",COSERENI,COSERENI,6265,490,42612,RO,0,0,0,1950,2010,61,0,1,,6742912,705335,2005,"5625246,015","2543868,772","6336,58999999796",1,"71,5899999979592","1,14269752590518",1,,,,,,705335,,,,,,
GRDC_6744100_DMF,6744100,"46,6283","21,5181","116542,2184","-929318,5135",ZERIND,ZERIND,3702,1872,44459,RO,0,0,0,1951,2008,58,"0,08",1,,6744100,669964,2005,"5199908,696","2681158,655","3453,54000000019",1,"-248,459999999809","-6,71150729334977",1,,,,,,669964,,,,,,
GRDC_6744200_DMF,6744200,"46,1608","21,3217","102367,6173","-981437,7707",ARAD,ARAD,27280,618,44622,RO,1,0,0,1952,2008,57,"0,19",1,,6744200,690010,2005,"5192649,23","2627410,433","27218,8500000007",1,"-61,1499999993212","-0,224156891493113",1,,,,,,690010,,,,,,
GRDC_6744201_DMF,6744201,"46,0375","23,5817","277940,4449","-989135,8369",ALBA IULIA,ALBA IULIA,18055,625,44612,RO,0,0,0,1951,2008,58,"0,19",1,,6744201,684972,2005,"5367001,499","2643070,504","18011,619999997",1,"-43,3800000030351","-0,24026585435079",1,,,,,,684972,,,,,,
GRDC_6744400_DMF,6744400,"45,6458","21,1769","92032,58915","-1038697,518",SAG,SAG,4493,477,42119,RO,0,0,0,1961,2008,48,0,1,,6744400,701869,2005,"5189809,124","2569053,952","6522,58999999817",1,"2029,58999999817","45,1722679723607",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6744500_DMF,6744500,"47,7872","22,8769","215905,788","-797654,252",SATU MARE,SATU MARE,15385,"118,07",44220,RO,1,0,0,1938,2008,71,"11,44",1,,6744500,627032,2005,"5280872,603","2825417,821","15112,390000002",1,"-272,609999997989","-1,77192070196938",1,,,,,,627032,,,,,,
GRDC_6744600_DMF,6744600,"47,8628","24,1931","314109,6073","-784404,678",BISTRA,BISTRA,1547,1020,44119,RO,0,0,0,1950,2008,59,0,1,,6744600,626501,2005,"5376098,38","2851689,261","1546,41999999952",1,"-0,580000000483551","-0,0374919198761184",1,,,,,,626501,,,,,,
GRDC_6830100_DMF,6830100,"68,9","27,15","288942,3917","1560432,019",LAKE INARI OUTLET,LAKE INARI OUTLET,14575,118,7101950,FI,0,0,0,1949,2010,62,"1,01",0,,6830100,894770,2007,"5009470,772","5172171,425","73,5699999999914",1,"-14501,43","-99,495231560892",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6830511_DMF,6830511,"69,912","27,027","271263,677384653","1671255,90918869",TANA (NO. FI),ONNELANSUVANTO,10864,69,6801000,FI,0,0,0,1993,2010,18,0,1,,6830511,883534,2007,"4974106,958","5278966,881","10603,599999998",1,"-260,400000002011","-2,39690721651336",1,,,,,,883534,,,,,,
GRDC_6842200_DMF,6842200,"44,16","22,82","226477,3073","-1199549,603",NOVO SELO,NOVO SELO,584900,27,0,BG,0,0,0,1992,1999,8,0,1,,6842200,717062,2005,"5343017,447","2426688,02","43213,8424999963",1,"-541686,157500004","-92,611755428279",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6842400_DMF,6842400,"43,84","23,24","261656,0561","-1233512,762",LOM,LOM,588860,23,0,BG,0,0,0,1992,1999,8,0,1,,6842400,722244,2005,"5382012,231","2397469,998","43213,8424999963",1,"-545646,157500004","-92,6614403253751",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6842700_DMF,6842700,"43,63","25,35","433371,8786","-1246608,484",SVISTOV,SVISTOV,658340,15,0,BG,0,1,0,1992,1999,8,0,1,,6842700,720361,2005,"5553057,516","2406867,888","52104,7349999996",1,"-606235,265","-92,0854368563357",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6842800_DMF,6842800,"43,86","25,95","479925,4076","-1217454,96",RUSE,RUSE,669900,12,0,BG,0,0,0,1992,1999,8,0,1,,6842800,715486,2005,"5595309,266","2442007,258","64039,7825000073",1,"-605860,217499993","-90,4403967009991",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6842900_DMF,6842900,"44,13","27,26","582457,4348","-1178082,864",SILISTRA,SILISTRA,689700,7,0,BG,0,0,0,1992,1999,8,0,1,,6842900,710450,2005,"5691446,687","2494603,893","3182,86000000043",1,"-686517,14","-99,5385152965057",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6854100_DMF,6854100,"61,35","22,12","113610,7637","708612,8119",KALSINKOSI,KALSINKOSI,26025,30,3510450,FI,0,1,0,1931,1992,62,0,1,,6854100,964880,2007,"4968072,313","4305634,966","26164,0200000007",1,"139,020000000739","0,534178674354424",1,,,,,,964880,,,,,,
GRDC_6854101_DMF,6854101,"61,2","22,07","111454,269","691850,1991",HARJAVALTA,HARJAVALTA,26117,27,3510450,FI,0,0,0,1931,2010,80,0,1,,6854101,966102,2007,"4968448,953","4288750,357","733,01000000036",1,"-25383,9899999996","-97,1933606463209",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6854110_DMF,6854110,"61,6981","22,7837","147526,398369902","748575,208099478",KOKEMAENJOKI,KATAJALUOMA,"11,2",105,33,FI,0,0,0,1960,2003,44,0,0,,6854110,961219,2007,"4995636,33","4349939,027","11,6899999999866",1,"0,489999999986649","4,3749999998808",2,961368,"11,7",KATAJALUOMA,"4,27371807910025","4,46428571428571",961368,,,,,,
GRDC_6854112_DMF,6854112,"61,2713","22,2459","120652,354066017","700075,855385219",KOKEMAENJOKI,LOEYTAENEENOJA,"5,64",35,21,FI,0,0,0,1958,2009,52,0,0,,6854112,965510,2007,"4976319,931","4298181,705","18,5599999999695",1,"12,9199999999695","229,078014183856",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6854114_DMF,6854114,"61,6645","24,3438","230349,180161631","749134,265428631",KOKEMAENJOKI,PAUNULANPURO,"1,5",110,31,FI,0,0,0,1958,2010,53,0,0,,6854114,960250,2007,"5077499,364","4362133,233","1,58999999999809",1,"0,0899999999980927","5,99999999987285",2,960878,"1,6",PAUNULANPURO,"7,01791313716444","6,66666666666667",960878,,,,,,
GRDC_6854150_DMF,6854150,"61,203","21,7535","94408,8208208962","691710,227222628",EURAJOKI,PAPPILANKOSKI,1229,15,3400450,FI,0,0,0,1985,2010,26,0,0,,6854150,966257,2007,"4951600,743","4286211,925","1207,47000000033",1,"-21,5299999996748","-1,75183075668632",1,,,,,,966257,,,,,,
GRDC_6854170_DMF,6854170,"61,6734","21,7427","92447,2017460097","744010,330065303",KARVIANJOKI,KARVIANJOKI (ETELAJ-POHJAJ-LANKOSKI),3110,25,3602225,FI,0,0,0,1969,2001,33,"0,03",0,,6854170,962333,2007,"4941812,962","4337661,158","133,350000000046",1,"-2976,64999999995","-95,7122186495162",0,-999,-999,-999,-999,-999,,,,,,,
