grdc_no,wmo_reg,sub_reg,mix_reg,nat_id,river,station,country_code,lat,long,area,altitude,ds_stat_no,w_level,d_start,d_end,d_yrs,d_miss,m_start,m_end,m_yrs,m_miss,t_start,t_end,t_yrs,lta_discharge,r_volume_yr,r_height_yr,proc_tyrs,proc_tmon,f_import,f_im_yr,l_import,l_im_yr,provider_id,acsys,flux2ocean,gems,gcos_gtn-h,statistics,Pristine Basins,GRDC Reference Dataset,AdaptAlp,ArctHycos,
4997050,4,97,497,91-01-02,CHANGUINOLA,VALLE DEL RISCO,PA,"9,2833","-82,5333",1680,47,0,0,1971,2003,33,"8,25",    ,    ,     ,     ,1971,2003,33,"162,895","5,137",3058,"84,8","99,4",16.1.1992,1992,23.2.2005,2005,41,0,0,0,0,0,0,0,0,0,0
5101020,5,1,501,102102A,PASCOE RIVER,GARRAWAY CREEK JUNCTION,AU,"-12,6608","143,0477",1313,"40,41",0,0,1970,2011,42,"3,2",1970,1995,26,"7,31",1970,2011,42,"40,291","1,271",968,"97,6","99,2",30.5.1995,1995,24.1.2013,2013,6,0,0,0,1,0,0,0,0,0,0
5101040,5,1,501,104001A,STEWART RIVER,TELEGRAPH ROAD,AU,"-14,174","143,3968",470,47,0,0,1970,2007,38,"2,45",1970,1991,22,"55,47",1970,2007,38,"6,74","0,213",452,"94,7","98,4",10.1.1992,1992,15.4.2009,2009,6,0,0,0,0,0,0,0,0,0,0
5101050,5,1,501,105001B,HANN RIVER,SANDY CREEK,AU,"-15,2267","143,8455",984,-999,0,0,1958,2007,50,"2,73",1958,1990,33,"2,31",1958,2007,50,"4,691","0,148",150,94,"98,2",10.1.1992,1992,15.4.2009,2009,6,0,0,0,0,0,0,0,0,0,0
5101060,5,1,501,106002,JEANNIE RIVER,WAKOOKA ROAD,AU,"-14,7586","144,8562",323,-999,0,0,1970,1988,19,"14,99",1970,1987,18,"14,69",1970,1988,19,"5,883","0,186",574,"52,6","98,3",30.5.1995,1995,26.1.1998,1998,-999,0,0,0,0,0,0,0,0,0,0
5101070,5,1,501,105101A,NORMANBY RIVER,BATTLE CAMP CROSSING,AU,"-15,2822","144,8377",2302,68,0,0,1967,2007,41,"3,79",1968,1995,28,"31,55",1967,2007,41,"21,049","0,664",288,"97,6","98,3",26.1.1998,1998,15.4.2009,2009,6,0,0,0,0,0,0,0,0,0,0
5101071,5,1,501,105107A,NORMANBY RIVER,KALPOWAR CROSSING,AU,"-14,917","144,211",12930,"19,51",5101070,0,2005,2011,7,0,    ,    ,     ,     ,2005,2011,7,"93,044","2,934",227,"71,4",100,9.11.2011,2011,24.1.2013,2013,6,0,0,0,1,0,0,0,0,0,0
5101080,5,1,501,108002A,DAINTREE RIVER,BAIRDS,AU,"-16,1807","145,2808",911,25,0,0,1968,2008,41,"1,96",1968,1995,28,"2,75",1968,2008,41,"26,645","0,84",922,"95,1","99,1",30.5.1995,1995,9.11.2011,2011,6,0,0,0,1,0,0,0,0,0,0
5101090,5,1,501,108003A,BLOOMFIELD RIVER,CHINA CAMP,AU,"-15,9852","145,2874",263,162,0,0,1970,2011,42,"0,29",    ,    ,     ,     ,1970,2011,42,"17,691","0,558",2121,"97,6","99,6",30.1.2013,2013,30.1.2013,2013,6,0,0,0,0,0,1,0,0,0,0
5101100,5,1,501,110001C,BARRON RIVER,MYOLA,AU,"-16,8014","145,6103",1945,345,5101101,0,1915,2007,93,"0,24",1915,1994,80,0,1915,2007,93,"25,059","0,79",406,"98,9","99,9",10.1.1992,1992,15.4.2009,2009,6,0,0,0,0,0,0,0,0,0,0
5101101,5,1,501,110001,BARRON RIVER,KURANDA,AU,"-16,8192","145,6386",1970,-999,0,0,1915,2002,88,0,    ,    ,     ,     ,1915,2002,88,"25,056","0,79",401,"98,9",100,5.8.2003,2003,12.8.2003,2003,6,0,0,0,0,0,0,0,0,0,0
5101110,5,1,501,111007A,MULGRAVE RIVER,PEETS BRIDGE,AU,"-17,1334","145,7646",520,"27,1",5101111,0,1972,2007,36,"0,52",1972,1993,22,0,1972,2007,36,"24,673","0,778",1496,"97,2",99,10.1.1992,1992,15.4.2009,2009,6,0,0,0,0,0,0,0,0,0,0
5101111,5,1,501,111001,MULGRAVE RIVER,GORDONVALE,AU,"-17,0961","145,7886",552,-999,0,0,1916,1988,73,"24,06",1916,1988,73,"25,4",1916,1988,73,"25,385","0,801",1450,"72,6","99,4",26.1.1998,1998,26.1.1998,1998,-999,0,0,0,0,0,0,0,0,0,0
5101114,5,1,501,112101A,SOUTH JOHNSTONE RIVER,CENTRAL MILL,AU,"-17,6078","145,9878",401,"2,89",0,0,1916,1974,59,0,    ,    ,     ,     ,1916,1974,59,"25,601","0,807",2013,"96,6",100,24.1.2013,2013,24.1.2013,2013,6,0,0,0,1,0,0,0,0,0,0
5101115,5,1,501,111104,RUSSELL RIVER,POWERLINE CROSSING,AU,"-17,4158","145,9206",224,-999,5101116,0,1966,1989,24,"0,94",    ,    ,     ,     ,1966,1989,24,"26,593","0,839",3744,"87,5",100,10.1.1992,1992,30.5.1995,1995,-999,0,0,0,0,0,0,0,0,0,0
5101116,5,1,501,111101D,RUSSELL RIVER,BUCKLANDS,AU,"-17,3828","145,9664",315,10,0,0,1938,2007,70,"19,67",1938,1993,56,"19,91",1938,2007,70,"33,123","1,045",3316,"74,3","99,2",26.1.1998,1998,15.4.2009,2009,6,0,0,0,0,0,0,0,0,0,0
5101117,5,1,501,112001A,NORTH JOHNSTONE RIVER,GOONDI,AU,"-17,5314","145,9717",936,"3,47",0,0,1928,1968,41,0,1928,1967,40,0,1928,1968,41,"56,198","1,772",1893,"95,1",100,26.1.1998,1998,26.1.1998,1998,-999,0,0,0,0,0,0,0,0,0,0
5101118,5,1,501,112101B,SOUTH JOHNSTONE RIVER,UPSTREAM CENTRAL MILL,AU,"-17,61","145,978",400,"4,39",5101114,0,1916,2012,97,"0,44",1916,1995,80,"0,31",1916,2012,97,"26,017","0,82",2051,"96,9","99,9",30.5.1995,1995,24.1.2013,2013,6,0,0,0,1,0,0,0,0,0,0
5101119,5,1,501,112004A,NORTH JOHNSTONE RIVER,TUNG OIL,AU,"-17,547","145,932",925,"9,04",5101117,0,1966,2012,47,"2,51",    ,    ,     ,     ,1966,2012,47,"57,55","1,815",1962,"93,6","98,3",14.5.2012,2012,24.1.2013,2013,6,0,0,0,1,0,0,0,0,0,0
5101125,5,1,501,116014A,WILD RIVER,SILVER VALLEY,AU,"-17,6266","145,2959","587,64",650,0,0,1961,2010,50,"3,45",    ,    ,     ,     ,1961,2010,50,"5,508","0,174",296,96,"97,2",30.1.2013,2013,30.1.2013,2013,6,0,0,0,0,0,1,0,0,0,0
5101130,5,1,501,113006A,TULLY RIVER,EURAMO,AU,"-18,003","145,931",1450,"0,1",0,0,1972,2012,41,"1,15",1972,1993,22,"1,15",1972,2012,41,"98,871","3,118",2150,"97,6","99,4",30.5.1995,1995,24.1.2013,2013,6,0,0,0,1,0,0,0,0,0,0
5101160,5,1,501,116006,HERBERT RIVER,ABERGOWRIE,AU,"-18,4942","145,9211",7454,44,5101161,0,1968,2007,40,"3,86",1968,1993,26,"6,77",1968,2007,40,"72,406","2,283",306,"92,5",100,10.1.1992,1992,15.4.2009,2009,6,0,0,0,0,1,0,0,0,0,0
5101161,5,1,501,116001E,HERBERT RIVER,INGHAM,AU,"-18,6361","146,1419",8581,"1,61",5101162,0,1915,2012,98,"1,28",1915,1996,82,"0,61",1915,2012,98,"112,87","3,559",415,"95,9",100,26.1.1998,1998,24.1.2013,2013,6,0,0,0,1,1,0,0,0,0,0
5101162,5,1,501,116001F,HERBERT RIVER,INGHAM,AU,"-18,637","146,142",8585,"1,61",0,0,2009,2011,3,0,    ,    ,     ,     ,2009,2011,3,"185,031","5,835",680,"33,3",100,24.1.2013,2013,24.1.2013,2013,6,0,0,0,1,0,0,0,0,0,0
5101163,5,1,501,116006B,HERBERT RIVER,ABERGOWRIE,AU,"-18,489","145,936","7486,74",22,5101161,0,1969,2011,43,"2,14",    ,    ,     ,     ,1969,2011,43,"78,924","2,489",332,"90,7","99,1",30.1.2013,2013,30.1.2013,2013,6,0,0,0,0,1,1,0,0,0,0
5101165,5,1,501,116010A,BLENCOE CREEK,BLENCOE FALLS,AU,"-18,2042","145,5371","223,73",571,5101160,0,1960,2011,52,"1,79",    ,    ,     ,     ,1960,2011,52,"4,022","0,127",567,"92,3","99,5",30.1.2013,2013,30.1.2013,2013,6,0,0,0,0,0,1,0,0,0,0
5101170,5,1,501,117002A,BLACK RIVER (NORTH-EAST AUSTRALIA),BRUCE HIGHWAY,AU,"-19,2377","146,6329",256,16,0,0,1973,2007,35,"0,1",1973,1993,21,"60,26",1973,2007,35,"2,455","0,077",302,"97,1",100,10.1.1992,1992,15.4.2009,2009,6,0,0,0,0,0,0,0,0,0,0
5101180,5,1,501,118106,ALLIGATOR CREEK,ALLENDALE,AU,"-19,3886","146,9567",69,-999,0,0,1974,2007,34,"0,13",1974,1994,21,"49,36",1974,2007,34,"1,067","0,034",488,"97,1",100,10.1.1992,1992,15.4.2009,2009,6,0,0,0,0,0,0,0,0,0,0
5101190,5,1,501,119005A,HAUGHTON RIVER,MOUNT PICCANINNY,AU,"-19,775","146,9569",1133,57,0,0,1971,2007,37,"0,2",1972,1994,23,"57,89",1971,2007,37,"5,234","0,165",146,"97,3","99,8",10.1.1992,1992,15.4.2009,2009,6,0,0,0,0,0,0,0,0,0,0
5101200,5,1,501,120006B,BURDEKIN,CLARE,AU,"-19,765","147,24",129900,"9,4",5101201,0,1950,2012,63,"0,13",1950,1994,45,"14,37",1950,2012,63,"315,665","9,955",77,"98,4","99,9",18.2.1992,1992,24.1.2013,2013,6,0,1,0,1,1,0,1,0,0,0
5101201,5,1,501,120001A,BURDEKIN,HOME HILL,AU,"-19,6456","147,3958",129939,"2,61",0,0,1921,2001,81,"0,05",1921,1956,36,"15,02",1921,2001,81,"136,587","4,307",33,"98,8","99,9",26.1.1998,1998,24.1.2013,2013,6,0,0,0,1,1,0,0,0,0,0
5101202,5,1,501,120006A,BURDEKIN,CLARE,AU,"-19,7969","147,233",129712,"11,6",5101200,0,1950,1976,27,0,    ,    ,     ,     ,1950,1976,27,"362,724","11,439",88,"92,6",100,24.1.2013,2013,24.1.2013,2013,6,0,0,0,1,1,0,0,0,0,0
5101203,5,1,501,120005,BOGIE RIVER,STRATHBOGIE,AU,"-20,1428","147,5625",1031,-999,5101200,0,1967,1995,29,"12,75",1967,1989,23,"13,64",1967,1995,29,"3,501","0,11",107,"75,9",100,2.5.1995,1995,15.4.2009,2009,6,0,0,0,0,0,0,0,0,0,0
5101205,5,1,501,120207,BROKEN RIVER,URANNAH,AU,"-20,9181","148,3245",1103,220,5101200,0,1962,2007,46,"0,64",1962,1993,32,"4,01",1962,2007,46,"10,587","0,334",303,"97,8","99,4",30.5.1995,1995,15.4.2009,2009,6,0,0,0,0,0,0,0,0,0,0
5101208,5,1,501,120306,MISTAKE CREEK,CHARLTON,AU,"-22,5054","147,0989",2583,-999,5101301,0,1968,1993,26,"12,79",1968,1993,26,"13,42",1968,1993,26,"3,142","0,099",38,"73,1","98,2",30.5.1995,1995,29.4.1996,1996,-999,0,0,0,0,1,0,0,0,0,0
5101250,5,1,501,125091,PIONEER RIVER,PLEYSTOWE,AU,"-21,1425","149,0517",1434,-999,0,0,1916,1982,67,"0,14",1916,1982,67,"0,13",1916,1982,67,"28,268","0,891",622,"98,5","99,7",2.5.1995,1995,29.4.1996,1996,-999,0,0,0,0,0,0,0,0,0,0
5101251,5,1,501,125001,PIONEER RIVER,PLEYSTOWE MILL,AU,"-21,15","149,05",1370,-999,5101250,0,    ,    ,     ,     ,1917,1968,52,0,1917,1968,52,"57,966","1,828",1334,100,100,18.2.1992,1992,18.2.1992,1992,-999,0,0,0,0,0,0,0,0,0,0
5101253,5,1,501,125007A,PIONEER RIVER,MIRANI WEIR T/W,AU,"-21,1783","148,8286",1211,"34,27",5101251,0,1977,2012,36,4,    ,    ,     ,     ,1977,2012,36,"23,45","0,74",611,"88,9",100,14.5.2012,2012,24.1.2013,2013,6,0,0,0,1,0,0,0,0,0,0
5101290,5,1,501,129001A,WATERPARK CREEK,BYFIELD,AU,"-22,835","150,6653",212,14,0,0,1952,2007,56,"0,78",1974,1993,20,"5,02",1952,2007,56,"3,708","0,117",552,"98,2","99,5",30.5.1995,1995,15.4.2009,2009,6,0,0,0,0,0,0,0,0,0,0
5101120,5,1,501,113004A,COCHABLE CREEK,POWERLINE,AU,"-17,7396","145,6301","95,48",211,5101130,0,1966,2010,45,"7,62",    ,    ,     ,     ,1966,2010,45,"5,514","0,174",1821,80,"98,1",24.4.2009,2009,30.1.2013,2013,6,0,0,0,0,0,1,0,0,0,0
5101300,5,1,501,130001,FITZROY,YAAMBA,AU,"-23,1475","150,3675",136398,-999,0,0,1914,1973,60,"3,1",1914,1968,55,"26,57",1914,1973,60,"176,035","5,551",41,95,"99,3",18.2.1992,1992,17.4.2009,2009,6,0,1,0,0,1,0,0,0,0,0
5101301,5,1,501,130005A,FITZROY,THE GAP,AU,"-23,089","150,1071",135757,"8,87",5101300,0,1964,2012,49,"0,15",1964,1996,33,"10,77",1964,2012,49,"166,156","5,24",39,98,"99,8",30.5.1995,1995,24.1.2013,2013,6,0,0,0,1,1,0,1,0,0,0
5101303,5,1,501,130316A,MIMOSA CREEK,REDCLIFFE,AU,"-24,3386","149,5839",2473,127,5101301,0,1957,2007,51,0,1957,1994,38,"55,26",1957,2007,51,"1,856","0,059",24,98,100,30.5.1995,1995,17.4.2009,2009,6,0,0,0,0,0,0,0,0,0,0
5101305,5,1,501,130324A,DAWSON RIVER,UTOPIA DOWNS,AU,"-25,7447","149,3299",6039,228,5101301,0,1966,2007,42,"0,11",1966,1994,29,"42,47",1966,2007,42,"2,683","0,085",14,"97,6","99,8",30.5.1995,1995,17.4.2009,2009,6,0,0,0,0,1,0,0,0,0,0
5101307,5,1,501,130108,BLACKWATER CREEK,CURRAGH,AU,"-23,4983","148,8811",776,-999,5101301,0,1972,2007,36,"10,96",1972,1993,22,"16,47",1972,2007,36,"0,74","0,023",30,"80,6","98,6",2.5.1995,1995,17.4.2009,2009,6,0,0,0,0,0,0,0,0,0,0
5101308,5,1,501,130502,BROWN RIVER,LAKE BROWN,AU,"-24,8419","148,6937",3027,247,5101301,0,1966,2007,42,"40,64",1967,1994,28,"24,92",1966,2007,42,"2,257","0,071",24,"42,9","97,7",30.5.1995,1995,17.4.2009,2009,6,0,0,0,0,1,0,0,0,0,0
5101260,5,1,501,125005A,BLACKS CREEK,WHITEFORDS,AU,"-21,3228","148,8351",506,58,0,0,1973,2007,35,"1,77",    ,    ,     ,     ,1973,2007,35,"6,576","0,207",410,"91,4",99,24.4.2009,2009,24.4.2009,2009,6,0,0,0,0,0,1,0,0,0,0
5101310,5,1,501,140002A,TEEWAH CREEK,COOPS CORNER,AU,"-26,0588","153,0416",53,-999,0,0,1972,2007,36,"4,44",    ,    ,     ,     ,1972,2007,36,"0,957","0,03",569,"88,9","99,2",24.4.2009,2009,24.4.2009,2009,6,0,0,0,0,0,1,0,0,0,0
5101320,5,1,501,132001A,CALLIOPE RIVER,CASTLEHOPE,AU,"-23,985","151,0976",1288,21,0,0,1938,2007,70,"1,05",1938,1994,57,"28,98",1938,2007,70,"4,773","0,151",117,"98,6","99,3",30.5.1995,1995,17.4.2009,2009,6,0,0,0,0,0,0,0,0,0,0
5101360,5,1,501,136201,BARKER CREEK,WYALLA,AU,"-26,4257","152,0383",1430,-999,0,0,1909,1988,80,"0,38",1909,1988,80,"0,32",1909,1988,80,"1,42","0,045",31,"96,3",100,3.5.1995,1995,29.4.1996,1996,-999,0,0,0,0,0,0,0,0,0,0
5101365,5,1,501,136306A,CADARGA CREEK,BROVINIA STATION,AU,"-25,9398","151,0192",1233,"260,64",0,0,1965,2007,43,0,1965,1993,29,"73,09",1965,2007,43,"0,373","0,012",10,"97,7","99,6",3.5.1995,1995,17.4.2009,2009,6,0,0,0,0,0,0,0,0,0,0
5101380,5,1,501,138109,MARY RIVER (AU-QUEENSLAND),DAGUN POCKET,AU,"-26,3239","152,7024",2105,-999,5101383,0,1957,2002,46,"1,07",1972,1993,22,"0,38",1957,2002,46,"19,69","0,621",295,"97,8","99,6",30.5.1995,1995,17.4.2009,2009,6,0,0,0,0,0,0,0,0,0,0
5101381,5,1,501,138001A,MARY RIVER (AU-QUEENSLAND),MIVA,AU,"-25,9533","152,4957",4755,"16,87",5101390,0,1910,2010,101,0,1910,1995,86,"0,48",1910,2010,101,"37,492","1,182",249,99,100,26.1.1998,1998,24.1.2013,2013,6,0,0,0,1,1,0,0,0,0,0
5101385,5,1,501,138002C,WIDE BAY CREEK,BROOYAR,AU,"-26,007","152,4104",655,-999,5101381,0,1909,1994,86,"0,9",1909,1994,86,"0,39",1909,1994,86,"2,029","0,064",98,"98,8","99,6",18.2.1992,1992,30.5.1995,1995,-999,0,0,0,0,0,0,0,0,0,0
5101390,5,1,501,138014A,MARY RIVER (AU-QUEENSLAND),HOME PARK,AU,"-25,7683","152,5274",6845,"4,09",5101382,0,1982,2011,30,0,    ,    ,     ,     ,1982,2011,30,"38,665","1,219",178,"93,3",100,24.1.2013,2013,24.1.2013,2013,6,0,0,0,1,1,0,0,0,0,0
5101395,5,1,501,138009A,TINANA CREEK,TAGIGAN ROAD,AU,"-26,0773","152,7838","101,85",75,5101384,0,1974,2010,37,"4,5",    ,    ,     ,     ,1974,2010,37,"0,745","0,023",231,"91,9","98,3",30.1.2013,2013,30.1.2013,2013,6,0,0,0,0,0,1,0,0,0,0
5101400,5,1,501,143303A,STANLEY RIVER,PEACHESTER,AU,"-26,84","152,84","101,68",140,0,0,1927,2011,85,"0,33",    ,    ,     ,     ,1927,2011,85,"2,472","0,078",767,"97,6","99,6",30.1.2013,2013,30.1.2013,2013,6,0,0,0,0,0,1,0,0,0,0
5101420,5,1,501,142202A,SOUTH PINE RIVER,DRAPERS CROSSING,AU,"-27,3486","152,9228",156,-999,0,0,1965,2007,43,"1,56",1965,1992,28,"35,83",1965,2007,43,"1,615","0,051",326,"97,7","99,6",30.5.1995,1995,17.4.2009,2009,6,0,0,0,0,0,0,0,0,0,0
5101430,5,1,501,143107A,BREMER RIVER,WALLOON,AU,"-27,6","152,6941",622,"16,46",5101501,0,1961,2007,47,"2,45",1961,1993,33,"48,14",1961,2007,47,"1,922","0,061",97,"95,7","98,1",3.5.1995,1995,17.4.2009,2009,6,0,0,0,0,0,0,0,0,0,0
5101440,5,1,501,145107A,CANUNGRA RIVER,MAIN ROAD BRIDGE,AU,"-27,9976","153,1583","102,27",82,0,0,1973,2011,39,"1,04",    ,    ,     ,     ,1973,2011,39,"1,17","0,037",361,"94,9","99,5",30.1.2013,2013,30.1.2013,2013,6,0,0,0,0,0,1,0,0,0,0
5101450,5,1,501,145008A,LOGAN RIVER,ROUND MOUNTAIN,AU,"-28,0725","152,9253",1262,-999,0,0,1957,2007,51,"0,64",1957,1994,38,"2,26",1957,2007,51,"5,918","0,187",148,98,100,30.5.1995,1995,17.4.2009,2009,6,0,0,0,0,0,0,0,0,0,0
5101455,5,1,501,145010A,RUNNING CREEK,DEICKMANS BRIDGE,AU,"-28,2452","152,8906","129,01",132,5101450,0,1965,2011,47,"1,69",    ,    ,     ,     ,1965,2011,47,"1,241","0,039",303,"95,7","98,3",30.1.2013,2013,30.1.2013,2013,6,0,0,0,0,0,1,0,0,0,0
5101457,5,1,501,145018A,BURNETT CREEK,U/S MAROON DAM,AU,"-28,2196","152,6085","82,37",234,5101450,0,1970,2011,42,"1,49",    ,    ,     ,     ,1970,2011,42,"0,475","0,015",182,"92,9","99,1",30.1.2013,2013,30.1.2013,2013,6,0,0,0,0,0,1,0,0,0,0
5101460,5,1,501,146095,TALLEBUDGERA CREEK,TALLEBUDGERA CREEK ROAD,AU,"-28,1519","153,4011",56,-999,0,0,1970,2007,38,"1,71",1970,1990,21,"30,47",1970,2007,38,"1,37","0,043",771,"94,7","99,8",3.5.1995,1995,17.4.2009,2009,6,0,0,0,0,0,0,0,0,0,0
5101470,5,1,501,136001B,BURNETT RIVER,WALLA,AU,"-25,134","151,98",32455,"16,43",0,0,1965,1998,34,"20,03",    ,    ,     ,     ,1965,1998,34,"27,437","0,865",27,"70,6","99,3",14.5.2012,2012,24.1.2013,2013,6,0,0,0,1,1,0,0,0,0,0
5101480,5,1,501,146014A,NO RIVER NAME DEFINED,NO STATION NAME DEFINED,AU,"-28,1247","153,1888","6,6",504,0,0,1971,2011,41,"0,73",    ,    ,     ,     ,1971,2011,41,"0,144","0,005",687,"92,7","99,8",30.1.2013,2013,30.1.2013,2013,6,0,0,0,0,0,1,0,0,0,0
5101500,5,1,501,143001C,BRISBANE RIVER,SAVAGES CROSSING,AU,"-27,44","152,668",10170,"18,48",5101501,0,1958,2012,55,"4,64",    ,    ,     ,     ,1958,2012,55,"28,456","0,897",88,"89,1",99,14.5.2012,2012,24.1.2013,2013,6,0,0,0,1,1,0,0,0,0,0
5101502,5,1,501,143001A,BRISBANE RIVER,LOWOOD,AU,"-27,4711","152,5922",10055,"23,67",5101500,0,1909,1950,42,0,    ,    ,     ,     ,1909,1950,42,"21,298","0,672",67,"95,2",100,24.1.2013,2013,24.1.2013,2013,6,0,0,0,1,1,0,0,0,0,0
5101503,5,1,501,143001B,BRISBANE RIVER,VERNOR,AU,"-27,4675","152,5992",10056,"21,83",5101502,0,1950,1958,9,0,    ,    ,     ,     ,1950,1958,9,"47,332","1,493",148,"88,9","97,9",24.1.2013,2013,24.1.2013,2013,6,0,0,0,1,0,0,0,0,0,0
5202010,5,2,502,201001,OXLEY RIVER,EUNGELLA,AU,"-28,3537","153,2931",213,"42,4",0,0,1947,2008,62,"1,42",1947,2001,55,"0,46",1947,2008,62,"4,799","0,151",711,"96,8","99,6",30.5.1995,1995,27.1.2009,2009,6,0,0,0,0,0,0,0,0,0,0
5202020,5,2,502,201900,TWEED RIVER (AUSTRALIA),UKI,AU,"-28,4132","153,3343",275,"52,3",0,0,1967,2008,42,24,1967,2001,35,"27,07",1967,2008,42,"4,368","0,138",501,"71,4","99,4",16.2.1998,1998,27.1.2009,2009,6,0,0,0,0,0,0,0,0,0,0
5202030,5,2,502,203004,RICHMOND RIVER,CASINO,AU,"-28,865","153,0553",1790,"5,02",0,0,1943,2012,70,"0,43",1943,2001,59,0,1943,2012,70,"19,03","0,6",335,"97,1",100,16.2.1998,1998,24.1.2013,2013,6,0,0,0,1,0,0,0,0,0,0
5202036,5,2,502,203014,WILSONS RIVER,ELTHAM,AU,"-28,757","153,394",223,"7,46",5202035,0,1957,2011,55,"1,01",    ,    ,     ,     ,1957,2011,55,"5,915","0,187",836,"96,4","99,2",24.1.2013,2013,24.1.2013,2013,6,0,0,0,1,0,0,0,0,0,0
5202040,5,2,502,204001,NYMBOIDA RIVER,NYMBOIDA,AU,"-29,973","152,725",1660,"196,9",5202044,0,1909,2008,100,"2,39",1909,2001,93,"0,9",1909,2008,100,"24,543","0,774",466,98,"99,4",30.5.1995,1995,27.1.2009,2009,6,0,0,0,0,0,0,0,0,0,0
5202043,5,2,502,204002,CLARENCE RIVER,TABULAM,AU,"-28,8857","152,5658",4550,"139,8",5202044,0,1912,2008,97,"9,65",1912,2001,90,"10,02",1912,2008,97,"24,712","0,779",171,"89,7","98,9",30.5.1995,1995,27.1.2009,2009,6,0,0,0,0,1,0,0,0,0,0
5202044,5,2,502,204007,CLARENCE RIVER,LILYDALE (NEWBOLD CROSSING),AU,"-29,5082","152,6832",16690,"9,99",0,0,1922,2011,90,"4,1",1922,2001,80,"3,98",1922,2011,90,"107,895","3,403",204,"95,6","99,2",16.2.1998,1998,24.1.2013,2013,6,0,0,0,1,1,0,1,0,0,0
5202045,5,2,502,204016,LITTLE MURRAY RIVER,NORTH DORRIGO,AU,"-30,2773","152,6561",104,638,0,0,1947,1983,37,"0,7",1947,1983,37,"0,69",1947,1983,37,"3,811","0,12",1156,"94,6","99,8",30.5.1995,1995,27.1.2009,2009,6,0,0,0,0,0,0,0,0,0,0
5202046,5,2,502,204036,CATARACT CREEK (AU _ SE COAST),SANDY HILL BELOW SNAKE CREEK,AU,"-28,9325","152,2182",236,"624,15",5202043,0,1952,2008,57,"3,18",    ,    ,     ,     ,1952,2008,57,"1,461","0,046",195,93,"98,7",24.4.2009,2009,24.4.2009,2009,6,0,0,0,0,0,1,0,0,0,0
5202048,5,2,502,204017,BIELSDOWN CREEK,DORRIGO #2 + #3,AU,"-30,3057","152,7146",76,653,5201045,0,1947,2008,62,"0,72",1947,2001,55,"0,15",1947,2008,62,"3,25","0,102",1348,"96,8","99,9",30.5.1995,1995,27.1.2009,2009,6,0,0,0,0,0,0,0,0,0,0
5202049,5,2,502,204041,ORARA RIVER,BAWDEN BRIDGE,AU,"-29,7226","152,8103",1790,"27,8",5202044,0,1956,2008,53,"3,28",1956,2001,46,"0,73",1956,2008,53,"22,682","0,715",400,"98,1","99,4",16.2.1998,1998,27.1.2009,2009,6,0,0,0,0,0,0,0,0,0,0
5202050,5,2,502,205008,TAYLORS ARM,GRAYS CROSSING,AU,"-30,7387","152,7744",319,"24,8",0,0,1970,1989,20,"3,57",1970,1989,20,"0,88",1970,1989,20,"4,248","0,134",420,95,"98,2",30.5.1995,1995,27.1.2009,2009,6,0,0,0,0,0,0,0,0,0,0
5202055,5,2,502,205006,NAMBUCCA RIVER,BOWRAVILLE,AU,"-30,6405","152,856",431,"25,2",0,0,1959,2001,43,"0,58",1959,2001,43,"0,2",1959,2001,43,"6,362","0,201",465,"95,3","99,8",30.5.1995,1995,23.9.2002,2002,6,0,0,0,0,0,0,0,0,0,0
5202057,5,2,502,204034,HENRY RIVER,NEWTON BOYD,AU,"-29,7624","152,2129","398,85",319,0,0,1971,2011,41,0,    ,    ,     ,     ,1971,2011,41,"1,442","0,045",114,"95,1",100,30.1.2013,2013,30.1.2013,2013,6,0,0,0,0,0,1,0,0,0,0
5202060,5,2,502,206009,TIA RIVER,TIA,AU,"-31,1862","151,8302",261,"1052,2",5202070,0,1927,2008,82,"1,08",1927,2001,75,"0,79",1927,2008,82,"1,845","0,058",223,"96,3","99,7",30.5.1995,1995,27.1.2009,2009,6,0,0,0,0,0,0,0,0,0,0
5202065,5,2,502,206001,STYX RIVER,JEOGLA,AU,"-30,5885","152,1634",163,"829,4",5202070,0,1918,2007,90,"0,5",1918,2001,84,"0,1",1918,2007,90,"3,409","0,108",660,"97,8","99,9",18.2.1992,1992,27.1.2009,2009,6,0,0,0,0,0,1,0,0,0,0
5202067,5,2,502,205002,BELLINGER RIVER,THORA,AU,"-30,4259","152,7809",433,"45,7",5202070,0,1955,2007,53,"17,73",1955,2001,47,"19,17",1955,2007,53,"8,886","0,28",647,"75,5","99,2",16.2.1998,1998,27.1.2009,2009,6,0,0,0,0,0,0,0,0,0,0
5202070,5,2,502,206011,MACLEAY RIVER,TURNERS FLAT,AU,"-31,0082","152,7126",9980,"11,85",0,0,1945,2011,67,"9,72",1945,2001,57,"10,75",1945,2011,67,"47,189","1,488",149,"85,1",98,16.2.1998,1998,24.1.2013,2013,6,0,0,0,1,1,0,0,0,0,0
5202075,5,2,502,207004,HASTINGS RIVER,ELLENBOROUGH (KINDEE BRIDGE),AU,"-31,4225","152,4708",1610,"67,4",0,0,1945,2008,64,"7,03",1945,2001,57,"6,42",1945,2008,64,"21,263","0,671",416,"89,1","98,1",16.2.1998,1998,9.11.2011,2011,6,0,0,0,1,0,0,0,0,0,0
